T�tulo;Resumo;Selecionado
Proceedings of the 11th International Conference on Generative Programming and Component Engineering;In many domains organizations need to serve a mass market while at the same time customers request highly individual solutions. Companies thus form software ecosystems (SECOs) comprising various related hardware and software product lines (SPLs). Technology changes internal enhancements and customer requests drive the evolution of such SECOs. Multiple projects are conducted in parallel to deliver customized solutions to customers. Developers often adhere to a staged configuration process: first required software components are selected to derive an initial product which is then evolved by refining features and adapting source code to meet customer requirements. These customer-specific solutions are often created using a clone-and-own approach and typically contain features potentially reusable in other solutions. However the awareness of developers about such platform extensions is typically low and feedback from products to SPLs is often lacking. In this research-in-progress paper we thus present a publish-subscribe approach fostering the awareness about feature implementations in SECOs. The approach is based on feature feeds and SECO awareness models.;
Proceedings of the 9th International Workshop on Variability Modelling of Software-Intensive Systems;In the context of software product lines there is often a need to represent graphs containing variability. For example extending traditional modeling techniques or program analyses to variational software requires a corresponding notion of variational graphs. In this paper we introduce a general model of variational graphs and a theoretical framework for discussing variational graph algorithms. Specifically we present an abstract syntax based on tagging for succinctly representing variational graphs and other data types relevant to variational graph algorithms such as variational sets and paths. We demonstrate how (non-variational) graph algorithms can be generalized to operate on variational graphs to accept variational inputs and produce variational outputs. Finally we discuss a filtering operation on variational graphs and how this interacts with variational graph algorithms.;
Proceedings of the 14th International Working Conference on Variability Modelling of Software-Intensive Systems;Model-Based Engineering (MBE) and Product Line Engineering (PLE) have been combined to handle new system development constraints like: increasing complexity higher product quality faster time-to-market and cost reduction. As observed by some authors the derivation of a product from product line shared core assets has been insufficiently addressed and can remain tedious in practice. We cope with this issue focusing on having a flexible and reactive model-based derivation and propose an incremental evolution by extension of the product line coupled with this derivation activity. Process and tools bridge the gap between Application and Domain Engineering introducing a semi-automatic feedback to benefits from the developments made in the Application Engineering. The approach is applied to a model-based product line dedicated to Class diagrams and is tooled within the Eclipse environment.;
Proceedings of the 11th ACM SIGPLAN International Conference on Software Language Engineering;Software projects use build systems to automate the compilation testing and continuous deployment of their software products. As software becomes increasingly configurable the build of multiple configurations is a pressing need but expensive and challenging to implement. The current state of practice is to build independently (a.k.a. clean build) a software for a subset of configurations. While incremental build has been studied for software evolution and relatively small changes of the source code it has surprisingly not been considered for software configurations. In this exploratory study we examine the benefits and limits of building software configurations incrementally rather than always building them cleanly. By using five real-life configurable systems as subjects we explore whether incremental build works outperforms a sequence of clean builds is correct w.r.t. clean build and can be used to find an optimal ordering for building configurations. Our results show that incremental build is feasible in 100% of the times in four subjects and in 78% of the times in one subject. In average 88.5% of the configurations could be built faster with incremental build while also finding several alternatives faster incremental builds. However only 60% of faster incremental builds are correct. Still when considering those correct incremental builds with clean builds we could always find an optimal order that is faster than just a collection of clean builds with a gain up to 11.76%.;
Proceedings of the 44th International Conference on Software Engineering;Handling configurable systems with thousands of configuration options is a challenging problem in research and industry. One of the most common approaches to manage the configuration options of large systems is variability modelling. The verification and configuration process of large variability models is manually infeasible. Hence they are usually assisted by automated analyses based on solving satisfiability problems (SAT). Recent advances in satisfiability modulo theories (SMT) could prove SMT solvers as a viable alternative to SAT solvers. However SMT solvers are typically not utilized for variability analyses. A comparison for SAT and SMT could help to estimate SMT solvers potential for the automated analysis. We integrated two SMT solvers into FeatureIDE and compared them against a SAT solver on analyses for feature models configurations and realization artifacts. We give an overview of all variability analyses in FeatureIDE and present the results of our empirical evaluation for over 122 systems. We observed that SMT solvers are generally faster in generating explanations of unsatisfiable requests. However the evaluated SAT solver outperformed SMT solvers for other analyses.;
Proceedings of the 2014 European Conference on Software Architecture Workshops;When applying model-based techniques to the engineering of embedded application software a typical challenge is the complexity of dependencies between application elements. In many situations e.g. during rollout of products or in the evolution of product lines the understanding of these dependencies is a key capability. In this paper we discuss how model-based techniques in particular model transformations can help to reduce the complexity of such analysis tasks. To this end we realised a representation of Simulink models based on the Eclipse Modeling Framework (EMF). The resulting integration allows us to apply various model-based frameworks from the Eclipse ecosystem. On this basis we developed a view that increases the visibility of functional dependencies which otherwise would have been hidden due to a lack of abstraction in the native Simulink representation. The provided analysis framework comes in handy when such a model has to be modified. Consequently the developer is supported in reusing existing models and avoiding errors. The concepts and techniques are illustrated with a running example which is derived from a real industry model from Automotive Software Engineering.;
Proceedings of the 7th International Workshop on Model-Based Methodologies for Pervasive and Embedded Software;Some programming languages especially dynamic programming languages offer suitable mechanisms for the construction of internal domain-specific languages (DSL). Internal DSLs inherit the facilities of their host language such as the availability of libraries frameworks tool support and other DSLs. When developing an internal DSL there are two challenges. First to cope with the host language's syntactic and semantic restrictions. Careful and thoughtful extensions and modifications of the host language are crucial to overcome these restrictions without reverting to poor language design. Second to support several design principles that are genuine for a DSL. Although there is an extensive body of knowledge about DSL design principles and desirable quality properties it remains difficult to apply them or to reason about whether a particular DSL exhibits specific desirable principles.Our objective is to put the two perspectives together. We research the most important design principles of a DSL and show how different patterns can be used to support these principles. This allows us to produce an extensive pattern catalog which is the foundation of principled approach for designing internal DSLs. The patterns can be used to assess the design quality of a DSL and structure its implementation. In particular we show a complex DSL example illustrating each principle and the corresponding patterns. While we stick to Ruby for the explanation and application of the patterns we also name known uses in Python Scala and Smalltalk. Patterns are explained with their context problem forces solution and consequences. We also explain the patterns with the classical structure of intent motivation forces implementation and their consequences. Finally we reflect upon the pattern utilization by discussing their strengths and weaknesses.;
Proceedings of the 17th Conference on Pattern Languages of Programs;Migrating a family of software systems from ad-hoc development approaches such as `clone-and-own' towards software product lines (SPL) is a challenging task. Software architecture recovery techniques can play a crucial role in such a migration. However it is to date still unclear how these techniques which have been mostly developed for single system architecture recovery in mind can be utilized in an SPL context most effectively. In this paper we present a mapping study examining 35 research articles with the purpose of discussing the current state of the art in applying software architecture recovery techniques for SPL and identifying potential research gaps in this area. The results provide evidence that currently used approaches do not seem to consider the potential architectural degradation that might exist in the family of systems to be migrated. Moreover it is hard to generalize across empirical studies as currently it seems difficult to compare and benchmark the approaches applied for software product line architecture (SPLA) extraction/reconstruction.;
Proceedings of the 12th European Conference on Software Architecture: Companion Proceedings;A Model-Driven Software Product Line (MD-SPL) uses metamodels models and transformations to create a family of products using a Model Refinement Line (MRL). However an MD-SPL must evolve and provide mechanisms to add new crosscutting concerns such as security or logging to the applications. Our problem is that we want to preserve and reuse the original MRL. In this paper we present the challenges associated with this problem. We illustrate them by evaluating different model-driven approaches to add crosscutting concerns into an application using high-level aspects. Furthermore we propose an approach to add crosscutting concerns as early aspects and to preserve the original MRL. This approach adds a new MRL that refines a high-level model of the concern. This high-level model is related with the high-level application model in the original MRL. The refinement of the application model and the concern model proceeds in parallel. The presented approach is a work in progress and requires us to tackle several challenges in order to implement and validate the proposal.;
Proceedings of the 14th ACM International Workshop on Context-Oriented Programming and Advanced Modularity;Software solutions in complex environments such as railway control systems or power plants are assemblies of heterogeneous components which are very large and complex systems themselves. Interplay of these systems requires a thorough design of a system-of-systems (SoS) encompassing the required interactions between the involved systems. One of the challenges lies in reconciliation of the domain data structures and runtime constraints to ensure consistency of the SoS behavior. In this paper we present a generative approach that enables reconciliation of a common platform based on reusable domain models of the involved systems. This is comparable to a product line configuration problem where we generate a common platform model for all involved systems. We discuss the specific requirements for model composition in a SoS context and address them in our approach. In particular our approach addresses the operational and managerial independence of the individual systems and offers appropriate modeling constructs. We report on our experiences of applying the approach in several real world projects and share the lessons learned.;
Proceedings of the 12th International Workshop on Variability Modelling of Software-Intensive Systems;Current market developments require organizations to produce high-quality tailored software variants while simultaneously coping with increased software complexity. Software Product Line Engineering (SPLE) is a well-known approach to manage this variability and complexity however no step-wise migration process is available allowing a co-existence of SPLE along with established development processes. In this paper we introduce an incremental SPLE migration strategy and process starting from using the feature model as synchronized product and variant documentation. They can be applied as a first step of SPLE migration along with the continuous software development cycle. We performed initial steps of the process on industrial low voltage drive embedded firmware spanning around few millions lines of code using a commercial SPLE tool and validated short-term benefits by means of stakeholder feedback.;
Proceedings of the XXX Brazilian Symposium on Software Engineering;Convolutional Neural Networks (CNNs) are intensively used to solve a wide variety of complex problems. Although powerful such systems require manual configuration and tuning. To this end we view CNNs as configurable systems and propose an end-to-end framework that allows the configuration evaluation and automated search for CNN architectures. Therefore our contribution is threefold. First we model the variability of CNN architectures with a Feature Model (FM) that generalizes over existing architectures. Each valid configuration of the FM corresponds to a valid CNN model that can be built and trained. Second we implement on top of Tensorflow an automated procedure to deploy train and evaluate the performance of a configured model. Third we propose a method to search for configurations and demonstrate that it leads to good CNN models. We evaluate our method by applying it on image classification tasks (MNIST CIFAR-10) and show that with limited amount of computation and training our method can identify high-performing architectures (with high accuracy). We also demonstrate that we outperform existing state-of-the-art architectures handcrafted by ML researchers. Our FM and framework have been released to support replication and future research.;
Proceedings of the 11th International Symposium on Software Engineering for Adaptive and Self-Managing Systems;Mature development methodologies like software product line engineering or model-driven engineering are more and more adopted in software development. Accordingly the resulting development processes combine artifacts from different disciplines and on different abstraction levels. It is crucial that the relationship between these artifacts is explicitly maintained to be able to track the development process and the reasons for design decisions. This problem becomes exacerbated if variability is considered since it is a cross-cutting concern that impacts all disciplines and artifacts. Traceability links support the linking of artifacts across model boundaries in an end-to-end manner. However existing traceability solutions are either limited to specific development processes tools and artifact types lack in uniformity or do not consider variability. Thus this paper introduces a MOF-based generic traceability metamodel for establishing uniform traceability-enabled workflows in a variability-aware and model-based environment. Necessary steps for instantiating the metamodel to specific artifact types of certain development processes are described. We evaluate the proposed solution with an exemplar of a car headlight and demonstrate the benefits of a consistent traceability concept.;
Proceedings of the 2009 ESEC/FSE Workshop on Software Integration and Evolution @ Runtime;Combining microservices and software product line engineering (SPLE) is a challenge in variability management. This paper proposes a solution to that challenge by re-engineering existing webshop systems into a product line application. We first perform feature identification to analyze the features of subject systems. We introduce a mechanism that models the variability and designs a software product line architecture based on existing features. We use a UML diagram with the UML-DOP profile to abstract microservice variability in SPLE. Then a transformation into a product line application is conducted to generate running applications based on selected features. We utilize a preliminary framework of microservice variability based on delta-oriented programming.;
Proceedings of the 6th Workshop on Scientific Cloud Computing;Software Product Line engineering aims at reusing and automating software development to reduce costs have shorter development cycles and maintain quality. However for organizations with settled development processes and a large code base adopting an SPL approach may prove to be a daunting task. In this paper we present an industrial experimentation and a proposal for an SPL adoption in Heinsohn Business Technology (HBT) a software development company specialized in financial transportation mortgage-backed securities and pension-fund solutions. We start by identifying and modeling multiple levels of variability inherent to the kind of developments undertaken by HBT. Next we define restrictions inside every level as well as between the levels to fully characterize an HBT software product. To limit the impact on the organization development process we use an extractive approach. This allows us to design core assets starting from current software artifacts. The overall approach is based on real-world software artifacts developed over the years by HBT whose combinations result in approximately 4.88e11 possible product configurations.;
Proceedings of the 5th Asia-Pacific Symposium on Internetware;Feature models are a de facto standard for representing the commonalities and variability of product lines and configurable software systems. Requirements-level features are commonly implemented in multiple source code artifacts which results in complex dependencies at the code level. As developers change and evolve features frequently it is challenging to keep feature models consistent with their implementation. We thus present an approach combining feature-to-code mappings and code dependency analyses to inform engineers about possible inconsistencies. Our focus is on code-level changes requiring updates in feature dependencies and constraints. Our approach uses static code analysis and a variation control system to lift complex code-level dependencies to feature models. We present the suggested dependencies to the engineer in two ways: directly as links between features in a feature model and as a heatmap visualizing the dependency changes of all features in a model. We present results of an evaluation on the Pick-and-Place Unit system which demonstrates the utility and performance of our approach and the quality of the suggestions.;
Proceedings of the 18th ACM SIGPLAN International Conference on Generative Programming: Concepts and Experiences;Inadequate version control has been identified as a major obstacle to the application of model-driven software engineering. In particular sophisticated support for merging model versions is urgently needed. We present a tool for merging of EMF models which may be applied to instances of arbitrary Ecore models. The tool advances the state of the art by guaranteeing a consistent merge result. Furthermore it detects and resolves not only context-free but also context-sensitive conflicts. Our merge tool is model-based it relies on EMF for its implementation. Initial experiences gained from its application confirm that the merge tool operates both accurately and efficiently.;
Proceedings of the Workshop on ACadeMics Tooling with Eclipse;Cyber-physical systems i.e. systems that seamlessly integrate computation and physical components are typically highly-configurable systems. Testing such systems is particularly challenging because they comprise a large number of heterogeneous components that can be configured and combined in different ways. Despite a plethora of work investigating software testing in general and software product line testing in particular variability in tests and how industry does actually manage testing highly configurable cyber-physical systems is not well understood. In this paper we report the results of a multiple case study we conducted with three companies developing and maintaining highly-configurable cyber-physical systems focusing on their testing practices with a particular focus on how they manage variability in tests. We conclude that experienced-based selection of configurations for testing is currently predominant. Variability modeling techniques are not utilized and the dependencies between configuration options are only partially modeled at best. However the companies are aware of the situation and have the need and desire to cover more configuration combinations by automated tests. This in turn raises many questions which might also be of interest to the scientific community and motivate future research.;
Proceedings of the 23rd ACM/IEEE International Conference on Model Driven Engineering Languages and Systems;Ideally the variability of a product line is represented completely and correctly by its variability model. However in practice additional variability is often represented on the level of the build system or in the code. Such a situation may lead to inconsistencies where the actually realized variability does not fully correspond to the one described by the variability model. In this paper we focus on configuration mismatches i.e. cases where the effective variability differs from the variability as it is represented by the variability model. While previous research has already shown that these situations still exist even today in well-analyzed product lines like Linux so far it was unclear under what circumstances such issues occur in reality. In particular it is open what types of configuration mismatches occur and how severe they are. Here our contribution is to close this gap by presenting a detailed manual analysis of 80 configuration mismatches in the Linux 4.4.1 kernel and assess their criticality. We identify various categories of configuration issues and show that about two-thirds of the configuration mismatches may actually lead to kernel misconfigurations.;
Proceedings of the 6th ECMFA Traceability Workshop;During the development of embedded software the system context (mechanical electronical business etc.) has to be considered. Typically this context is diverse and highly complex. Moreover the context in which the system is embedded can vary. For example the system can be used in different technical environments or in different countries. This variability in the context influences the software to be developed and typically leads to system variability. This paper systematically analyses the impact of context variability on the system development more precisely on the variability of the system. Related work is discussed and an example from the automotive domain is presented to identify open issues that need to be addressed.;
Proceedings of the 30th Annual ACM Symposium on Applied Computing;This paper presents an aspect-oriented framework which enables dynamically weaving aspects into operating system in order to adjust its functionalities during system operation. The framework is designed based on the notion of dynamic aspect weaving in Aspect-Oriented Programming (AOP) arena which can achieve modulating at runtime the behavior of an existing program by injecting a piece of code (called advice in AOP terminology) at selected location (called join point) of the program. It is useful in making program adaptable especially for non-stopping systems of which in general going off-line for maintenance and undertaking system restart is either unacceptable or too expensive. The design of this framework includes a join point model and management functions on aspects. The join point model supports weaving multiple aspects to the same join point and the chained execution of advices of the same type. The management functions provide the creation deployment and runtime management of aspects in addition to sequencing the execution of advices. An example implementation of this framework working on Linux operating system is described in this paper which demonstrates both the feasibility and the effectiveness of this framework.;
Proceedings of the 2010 ACM Symposium on Applied Computing;Formal verification of variant requirements has gained much interest in the software product line (SPL) community. Feature diagrams are widely used to model product line variants. However there is a lack of precisely defined formal notation for representing and verifying such models. This paper presents an approach to modeling and analyzing SPL variant feature diagrams using first-order logic. It provides a precise and rigorous formal interpretation of the feature diagrams. Logical expressions can be built by modeling variants and their dependencies by using propositional connectives. These expressions can then be validated by any suitable verification tool such as Alloy. A case study of a Computer Aided Dispatch (CAD) system variant feature model is presented to illustrate the analysis and verification process.;
Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume B;The choice calculus a formal language for representing variation in software artifacts features syntactic forms to map dimensions of variability to local choices between source code variants. However the process of selecting alternatives from dimensions was relegated to an external operation. The lack of a syntactic form for selection precludes many interesting variation and reuse patterns such as nested product lines and theoretical results such as a syntactic description of the configuration process.In this paper we add a selection operation to the choice calculus and illustrate how that increases the expressiveness of the calculus. We investigate some alternative semantics of this operation and study their impact and utility. Specifically we will examine selection in the context of static and dynamically scoped dimension declarations as a well as a linear and comprehensive form of dimension elimination. We also present a design for a type system to ensure configuration safety and modularity of nested product lines.;
Proceedings of the 31st Annual ACM Symposium on Applied Computing;Preprocessors are a common way to implement variability in software. They are used in numerous software systems such as operating systems and databases. Due to the ability of preprocessors to enable and disable code fragments not all parts of the program are active at the same time. Thus programmers and tools need to handle the interactions resulting from annotations in the program. With our Eclipse-based tool FeatureIDE we provide tool support to tackle multiple challenges with preprocessors such as code comprehension feature traceability separation of concerns and program analysis. With FeatureIDE instead of focusing on one particular preprocessor we provide tool support which can easily be adopted for further preprocessors. Currently we support development with CPP Antenna and Munge. https://youtu.be/jVe7f32mLCQ;
Proceedings of the 6th International Workshop on Feature-Oriented Software Development;We address a category of systems whose deployment requires a configuration according to topological information. Although inspired by the case of railway interlocking systems we give a general definition of topologically configurable control systems. We consider the application of product line engineering principles to the development of these systems by discussing the adoption of different approaches to achieve a flexible configuration of products able to factorise most of the design effort as typical in a product line approach.Verifying the behaviour of such systems either by testing or by formal verification is actually a challenge: the intricate relations between the actual topology controlled by a product and its functional requirements may prevent any attempt to factorise analysis activities. We will discuss how the application of product line engineering principles can help with special focus on formal verification pointing to several open research issues.;
Proceedings of the International Conference on Software and System Process;Often either to expand the target market or to satisfy specific new requirements software systems inside a company are cloned refactored and customized generating new derived software systems. Although this is a practical solution it is not effective in the long-term because of the high maintenance costs when maintaining each of these derived software systems. Software product lines (SPLs) were proposed to reduce these costs however the lack of integration between variability realization mechanisms and version control systems reduces its attractiveness in the software development industry especially in small and medium software companies. In this paper we propose an approach to integrate the conditional compilation mechanism used to implement the SPL variabilities and the Git version control system used to manage software versions in order to increase the attractiveness of the SPLs in the industry. The proposed solution also could be seen as a method to manage software system families' evolution in space and time.;
Proceedings of the 7th International Workshop on Feature-Oriented Software Development;This paper describes a demonstration of the product line engineering tool and framework Gears from BigLever software. Gears provides a single feature modeling language a single variation point mechanism and a single automated product configurator that are used to configure a product portfolio's shared engineering assets appropriately for each product in the portfolio. The result is an automated production line capability that can quickly produce any product in the portfolio from the same single set of shared assets.;
Proceedings of the 3rd International Workshop on Variability &amp Composition;Control software for automated production systems (aPs) becomes increasingly complex as it evolves due to changing requirements. To address varying customer demands or altered regulatory guidelines it is common practice to create a new system variant by copying and subsequently modifying existing control software. Referred to as clone-and-own proper documentation is typically not cherished thereby entailing severe maintenance issues in the long-run. To mitigate such problems and to reinstate sustainable development respective software systems need to be compared and their variability information needs to be reverse-engineered. However recent work identified variability management in the domain of aPs to remain a challenging endevour and appropriate tool support to be missing.We bridge this gap and introduce the Variability Analysis Toolkit (VAT) an extensible platform that allows for the customizable definition of metrics to compare IEC61131-3 control software variants as well as providing means to visualize results. The VAT facilitates a working environment that allows for the exchange of produced results between users. By that we aim to support engineers in re-engineering control software systems by providing them with means to define metrics based on their individual demands. We demonstrate the feasibility of the VAT using 24 software system variants implemented in accordance to the IEC61131-3 standard.;
Proceedings of the International Colloquium on Software-Intensive Systems-of-Systems at 10th European Conference on Software Architecture;The aim of domain engineering process is to define and realise the commonality and variability of a Software Product Line. In the context of a family of models spotting the commonalities and differences may become cumbersome and error prone as the number of models and its complexity increases. This work presents an approach to automate the formalization of variability in a given family of models. As output the variability is made explicit in terms of Common Variability Language. The model commonalities and differences are specified as placements over a base model and replacements in a model library. The resulting Software Product Line (SPL) enables the derivation of new product models by reusing the extracted model fragments. Furthermore the SPL can be evolved by the creation of new models which are in turn automatically decomposed as model fragments of the SPL. The approach has been validated with our industrial partner (BSH) an induction hobs company. Finally we present five different evolution scenarios encountered during the validation.;
Proceedings of the Companion Publication of the 2015 Annual Conference on Genetic and Evolutionary Computation;Variability is commonly understood as the ability of a software system or software artifact (e.g. component) to be changed so that it fits a specific context. Variability allows adapting the structure of a software system its behavior or underlying processes. These adaptations are enabled through variation points and variants as options that can be selected at these variation points. So far variability has mainly been studied in the classic software product line domain. However variability is not limited to product lines or families but imposes challenges on software development in general. Many other types of today's software systems are built with variability in mind one prominent type is self-adaptive systems that are capable to adapt autonomously at runtime another is dynamic software product lines that combines principles from product lines with self-adaptation. In this talk I summarize the results of an extensive survey we recently performed on the use of variability in software systems in general [1]. Based on our findings I present dimensions of variability in software engineering. This empirically grounded set of core dimensions provides a step towards an integrated perspective of variability in software systems spanning across loosely coupled research areas in the software engineering community. To conclude I outline some interesting opportunities for future research.;
Proceedings of the 4th International Workshop on Feature-Oriented Software Development;Feature modeling is widely used to capture and manage commonalities and variabilities in software product lines. Cardinality-based feature models are used when variability applies not only to the selection or exclusion of features but also to the number of times a feature can be included in a product. Feature cardinalities are usually considered to apply in either a local or global scope. However we have identified that these interpretations are insufficient to capture the variability of cloud environments. In this paper we redefine cardinality-based feature models to allow multiple relative cardinalities between features and we discuss the effects of relative cardinalities on feature modeling semantics consistency and cross-tree constraints. To evaluate our approach we conducted an analysis of relative cardinalities in four cloud computing providers. In addition we developed tools for reasoning on feature models with relative cardinalities and performed experiments to verify the performance and scalability of the approach. The results from our study indicate that extending feature models with relative cardinalities is feasible and improves variability modeling particularly in the case of cloud environments.;
Proceedings of the XVII Brazilian Symposium on Software Quality;The complexity of configurable systems has grown immensely and it is only getting more complex. Such systems are a challenge for software testing and maintenance because bugs and other defects can and do appear in any configuration. One common requirement for many development tasks is to identify the configurations that lead to a given defect or some other program behavior. We distill this requirement down to a challenge question: given a program location in a source file what are valid configurations that include the location? The key obstacle is scalability. When there are thousands of configuration options enumerating all combinations is exponential and infeasible. We provide a set of target programs of increasing difficulty and variations on the challenge question so that submitters of all experience levels can try out solutions. Our hope is to engage the community and stimulate new and interesting approaches to the problem of analyzing configurations.;
Proceedings of the 24th ACM International Systems and Software Product Line Conference - Volume B;"By analogy with software product reuse the ability to reuse (meta)models and model transformations is key to achieve better quality and productivity. To this end various opportunistic reuse techniques have been developed such as higher-order transformations metamodel adaptation and model types. However in contrast to software product development that has moved to systematic reuse by adopting (model-driven) software product lines we are not quite there yet for modelling languages missing economies of scope and automation opportunities. Our vision is to transpose the product line paradigm at the metamodel level where reusable assets are formed by metamodel and transformation fragments and products"" are reusable language building blocks (model types). We introduce featured model types to concisely model variability amongst metamodelling elements enabling configuration automated analysis and derivation of tailored model types. We provide a wish list of software engineering activities to work with featured model types.""";
Proceedings of the 8th International Workshop on Modeling in Software Engineering;Non-functional properties such as memory footprint have recently gained importance in software product line research. However determining the memory characteristics of individual features and product variants is extremely challenging. We present an approach that supports the monitoring of memory characteristics of individual features at the level of Java virtual machines. Our approach provides extensions to Java virtual machines to track memory allocations and deal-locations of individual features based on a feature-to-code mapping. The approach enables continuous monitoring at the level of features to detect anomalies such as memory leaks excessive memory consumption or abnormal garbage collection times in product variants. We provide an evaluation of our approach based on different product variants of the DesktopSearcher product line. Our experiment with different program inputs demonstrates the feasibility of our technique.;
Proceedings of the 5th IBM Collaborative Academia Research Exchange Workshop;Danfoss Power Electronics is a centre with both extensive power electronics know-how and many competencies within frequency converters and solar inverters. Development of embedded controllers built in Danfoss products raises similar challenges found in many other companies: creation of product series with an increasing number of variants while at the same time decreasing time-to-market and keeping development costs low. Introduction of a Software Product Line approach into product development is a challenge that Danfoss Power Electronics decided to take in order to reduce software development efforts few years ago. The approach has been successful allowing for development of a number of highly engineered products. However the software product line is in a constant evolution. It grows over time as new functionality is added in the form of extra software artefacts and further products are configured from it. As a result the overall complexity and maintenance of assets hinders further efficiency of the approach. This paper presents extension of the variability management that goes beyond the scope of software assets reuse previously introduced into the organization. A prototype of the technique linking multi-level variability management is further elaborated using pure::variants.;
Proceedings of the 2nd International Workshop on Feature-Oriented Software Development;Studies show that CS enrollments are dropping. Reasons for the drop vary from the perception that there is a lack of jobs and outsourcing to misconceptions about the computing profession. Recommendations to increase enrollments include industry alignment and multi / cross disciplinary programs. EMC Corporation the world leader in information management and data storage believes that CS programs need to align with industry. EMC created the EMC Academic Alliance Program to educate students on the fastest growing segment of IT: Storage. Offering courses in storage technologies will benefit students and prepare them for the emerging roles of the 21st century.;
Proceedings of the 2008 ACM SIGMIS CPR Conference on Computer Personnel Doctoral Consortium and Research;Document Product Lines (DPL) is an approach to variable content document generation based on the definition of document families that share parts of common content while differ in others. Following principles of the Software Product Line Engineering the production of the different documents in a family is performed with a high degree of reuse of document components. In this paper we have used DPL for the development of variable content recipe documents. We describe a flexible approach to recipe generation that allows the customization of recipe content in terms of different factors such as user expertise ingredients and even delivery format.;
Proceedings of the 5th International Workshop on Multimedia for Cooking &amp Eating Activities;Emerging domains such as smart homes and more recently smart cities represent a big challenge to software engineering. In such context the need of runtime self-adaptations to cope with both user needs and environmental changes brings Dynamic Software Product Lines (DSPL) as a suitable solution. However DSPL implementation itself is challenging which demands a proper modeling. In this sense the literature still lacks of means of choosing the modeling technique that best fits a given domain. This paper tackles such problem by defining a criteria for rank such techniques which is used for ranking a set DSPL modeling techniques found in the literature.;
Proceedings of the Fifth International Workshop on Product LinE Approaches in Software Engineering;Runtime variability is becoming an attractive technique to support those runtime scenarios for systems that demand some kind of autonomous reconfiguration or adaptive behavior. Nowadays the challenge of many critical systems that need to handle different operational modes often in an unattended mode require specific solutions for which runtime variability mechanisms become relevant. This research describes the challenges of runtime variability to support multiple binding modes for handling the diversity of different operational modes and runtime reconfiguration needs. We validate our approach in a power plant control product line at Toshiba which advances previous work making the transition between the power plant operational modes more automatic and dynamic.;
Proceedings of the 2015 ACM SIGPLAN International Conference on Software Language Engineering;Software and systems engineering is challenged by variability in space (concurrent variations at a single point in time) and time (sequential variations due to evolution). Managing both dimensions of variability independently is cumbersome and error-prone. A common foundation for operations on these dimensions is still missing hampering the comparison and integration of existing techniques coping with variability in space and time as well as the design of new ones. In this paper we address this problem by systematically identifying categorizing and unifying operations from contemporary tools and extending them to cope with both variability dimensions. Based on our gained insights we identify gaps and trade-offs in current tools for managing variability in space and time and discuss open challenges. The unified operations establish a common foundation that helps researchers and practitioners to gain a deeper understanding of existing techniques and tools for managing variability in space and/or time analyze and compare them and design new ones.;
